219;888444437RR0001;LA FONDATION DU DIOCÈSE DE GASPÉ;2012-12-31;Annexe 6;2242180;912
220;101836633RR0001;Le Support - Fondation de la déficience intellectuelle;2012-12-31;Annexe 6;2232590;21
221;118842467RR0001;CENTRAIDE ESTRIE (CONSEIL RÉGIONAL DE BIEN-ÊTRE DE SHERBROOKE);2013-03-31;Annexe 6;2195922;88
222;134963933RR0001;LA FONDATION DU CÉGEP DU VIEUX MONTRÉAL;2013-06-30;Annexe 6;2186188;364
223;128626413RR0001;FONDATION HÔPITAL DE BAIE-SAINT-PAUL;2013-03-31;Annexe 6;2171727;311
224;886406636RR0001;FONDATION CEIM;2012-12-31;Annexe 6;2149068;869
225;889411773RR0001;MIRIAM HOME FOUNDATION;2013-03-31;Annexe 6;2142333;948
226;130628936RR0001;CENTRAIDE RICHELIEU-YAMASKA INC;2012-12-31;Annexe 6;2121162;322
227;867606022RR0001;FONDATION RONA;2012-12-31;Annexe 6;2118299;749
228;891850166RR0001;FONDATION DE L'HÔPITAL MARIE-CLARAC;2013-03-31;Annexe 6;2111960;1041
229;888098548RR0001;FONDATION DU CONSERVATOIRE LASSALLE;2012-12-31;Annexe 6;2100443;904
230;118842509RR0001;CENTRAIDE MAURICIE;2013-03-31;Annexe 6;2056597;89
231;876903923RR0001;LA FONDATION MARIANOPOLIS DU MILLENAIRE/THE MARIANOPOLIS MILLENNIUM FOUNDATION;2013-06-30;Annexe 6;2038750;812
232;834782286RR0001;Fondation communautaire du Saguenay-Lac-Saint-Jean;2012-12-31;Section D;2021276;574
233;101836773RR0001;LA FONDATION RESSOURCES-JEUNESSE;2013-03-31;Annexe 6;2010199;22
234;856980321RR0001;FONDATION DE L'ATAXIE CHARLEVOIX-SAGUENAY;2013-05-31;Annexe 6;1963847;670
235;888738846RR0001;FONDATION DES JEUX DU QUEBEC INC;2013-05-31;Annexe 6;1942828;921
236;849250493RR0001;Fiducie des oeuvres de l'Évêque du diocèse de Chicoutimi;2012-12-31;Annexe 6;1918752;633
237;139733406RR0001;Fondation Médicale des Laurentides et des Pays-d'en-Haut;2012-12-31;Annexe 6;1893495;393
238;860791466RR0001;TYNDALE ST. GEORGE'S FOUNDATION / FONDATION TYNDALE ST-GEORGES;2012-12-31;Annexe 6;1883780;694
239;130189509RR0001;FATHER DOWD FOUNDATION-LA FONDATION FATHER DOWD;2012-12-31;Annexe 6;1867210;318
240;131441362RR0001;FONDATION VILLA-NOTRE-DAME-DE-GRACE;2013-03-31;Annexe 6;1861803;328
241;885542720RR0001;Fondation Père Sablon;2013-03-31;Annexe 6;1855735;857
242;118921535RR0001;FONDATION DE L'HOPITAL DE MATANE INC.;2012-12-31;Annexe 6;1844508;122
243;106885254RR0001;CENTRAIDE LANAUDIERE;2012-12-31;Annexe 6;1837778;52
244;118923333RR0001;FONDATION HOTEL-DIEU DE SOREL;2012-12-31;Annexe 6;1801550;169
245;853446243RR0001;ARH HEALTHCARE FOUNDATION / FONDATION ARH SANTE;2013-06-30;Annexe 6;1801502;653
246;828684290RR0001;Fondation du grand défi Pierre Lavoie;2012-09-30;Annexe 6;1787828;534
247;107613978RR0001;FONDATION LE RENFORT;2012-12-31;Annexe 6;1786439;71
248;131910457RR0001;FONDATION BUTTERS-BUTTERS FOUNDATION;2012-12-31;Annexe 6;1775739;336
249;887384352RR0001;FONDATION DU MUSEE DE LA CIVILISATION;2013-03-31;Annexe 6;1725323;886
250;119239184RR0001;THE JEAN BELIVEAU FOUNDATION-LA FONDATION JEAN BELIVEAU;2013-03-31;Annexe 6;1694356;267
251;101835148RR0001;FONDATION CENTRE DE SANTÉ SAINTE-FAMILLE INC.;2013-06-30;Annexe 6;1688016;4
252;101836583RR0001;FONDATION POUR LES DEFICIENTS MENTAUX (QUÉBEC) INC. FOUNDATION FOR THE MENTALLY RETARDED (QUÉBEC) INC.;2013-06-30;Annexe 6;1679794;20
253;856972872RR0001;FONDATION POUR LA RECHERCHE EN CHIRURGIE THORACIQUE DE MONTRÉAL;2013-06-30;Annexe 6;1673389;668
254;859713109RR0001;DR. W. J. KLINCK FOUNDATION / LA FONDATION DR. W. J. KLINCK;2012-12-31;Annexe 6;1672829;685
255;144250248RR0001;FONDATION MOSD/MOSD FOUNDATION;2013-06-30;Annexe 6;1660067;425
256;892516360RR0001;LA FONDATION DU YWCA DE MONTREAL/YWCA FOUNDATION OF MONTREAL;2013-06-30;Annexe 6;1643805;1061
257;102540473RR0001;ISRAEL CANCER RESEARCH FUND-FONDATION D'ISRAEL POUR LA RECHERCHE SUR LE CANCER;2013-06-30;Annexe 6;1642584;30
258;890606940RR0001;LES OEUVRES DU LAC-EN-COEUR;2012-10-31;Annexe 6;1623012;984
259;884251000RR0001;FONDATION SEMBEQ;2013-05-31;Annexe 6;1613032;845
260;801801549RR0001;GESTAC HDL INC.;2013-03-31;Annexe 6;1586584;432
261;118922574RR0001;FONDATION DU FOYER DE CHARITÉ;2013-06-30;Annexe 6;1577481;152
262;843377409RR0001;Fondation Industrielle alliance pour l'apprentissage d'une langue seconde/Industrial Alliance Foundation for Learning s Second Language;2012-12-31;Annexe 6;1535594;605
263;869042549RR0001;AANISCHAAUKAMIKW FOUNDATION / LA FONDATION AANISCHAAUKAMIKW;2013-03-31;Annexe 6;1531937;767
264;134269539RR0001;FONDATION CÉGEP DE SHERBROOKE;2013-06-30;Annexe 6;1511724;362
265;861419083RR0001;LA FONDATION COMMUNAUTAIRE DE L'ESTRIE;2012-12-31;Annexe 6;1508336;700
266;848706743RR0001;FONDATION HUMANISTE DU QUEBEC / HUMANIST FOUNDATION OF QUEBEC;2012-12-31;Annexe 6;1495377;629
267;120510904RR0001;FONDATION CENTRE DE SANTÉ ET DE SERVICES SOCIAUX JEANNE-MAN CE;2013-03-31;Annexe 6;1486787;273
268;118925098RR0001;FONDATION DU CENTRE HOSPITALIER DE VAL D'OR INC.;2012-12-31;Annexe 6;1479737;193
269;891290397RR0001;LA FONDATION CALDWELL;2012-12-31;Annexe 6;1475589;1020
270;119228989RR0001;THE CRB FOUNDATION-LA FOUNDATION CRB;2012-12-31;Annexe 6;1473778;263
271;101837342RR0001;FONDATION DU CONSERVATOIRE DE MUSIQUE ET D'ART DRAMATIQUE DUQUÉBEC;2012-12-31;Annexe 6;1466662;26
272;895029601RR0001;Fondation Maison Dauphine;2013-06-30;Annexe 6;1454694;1105
273;889794376RR0001;CAMP B'NAI BRITH OF MONTREAL FOUNDATION / FONDATION DU CAMP B'NAI BRITH DE MONTREAL;2012-08-31;Annexe 6;1452335;959
274;892685223RR0001;FONDATION MAISON ODETTE;2013-09-30;Annexe 6;1448411;1070
275;888975190RR0001;FONDATION JEAN-MARIE BROCHU;2013-10-31;Annexe 6;1442927;930
276;889842845RR0001;Fondation SOPAR-Bala Vikasa;2013-03-31;Annexe 6;1426060;960
277;898914445RR0001;FONDATION DE LA SANTÉ DE RIVIÈRE-DU-LOUP;2013-03-31;Annexe 6;1424830;1128
278;889862041RR0001;NHL FOUNDATION;2013-06-30;Annexe 6;1417405;962
279;814690947RR0001;FONDATION DU FESTIVAL INTERNATIONAL DE LANAUDIÈRE INC.;2012-09-30;Annexe 6;1413145;482
280;888843596RR0001;LES OEUVRES MARIE GERIN-LAJOIE INC;2012-12-31;Annexe 6;1411485;926
281;891507667RR0001;FONDATION QUEBEC-LABRADOR DU CANADA INC QUEBEC-LABRADOR FOUNDATION (CANADA) INC;2012-08-31;Annexe 6;1409421;1029
282;118929306RR0001;LA FONDATION DES SERVICES COMMUNAUTAIRES CATHOLIQUES INC./ FOUNDATION OF CATHOLIC COMMUNITY SERVICES INC.;2013-03-31;Annexe 6;1407334;206
283;878547603RR0001;FONDATION DE L'INSTITUT DE TOURISME ET D'HÔTELLERIE DU QUÉBEC;2013-06-30;Annexe 6;1402860;823
284;891465593RR0001;FONDATION QUEBECOISE DU PATRIMOINE / HERITAGE QUEBEC FOUNDATION;2013-03-31;Annexe 6;1378277;1028
285;889317251RR0001;LES OEUVRES DES ABBES MARTEL ET MARCIL;2013-03-31;Annexe 6;1366988;944
286;891993545RR0001;Fondation des Étoiles / Foundation of Stars;2013-03-31;Annexe 6;1361750;1045
287;118921121RR0001;FONDATION COLLEGE MARIE-DE-L'INCARNATION DE TROIS-RIVIERES;2013-06-30;Annexe 6;1353732;112
288;141199836RR0001;FONDS DE DÉVELOPPEMENT DU COLLÈGE ÉDOUARD-MONTPETIT;2013-06-30;Annexe 6;1336774;411
289;899497945RR0001;FONDATION VILLA ANNA DU COLLEGE SAINTE-ANNE INC.;2013-06-30;Annexe 6;1324790;1136
290;891396483RR0001;THE RICHTER CHARITABLE FOUNDATION/LA FONDATION CHARITABLE RICHTER;2012-12-31;Annexe 6;1322322;1024
291;829543115RR0001;Fondation PSI;2013-06-30;Annexe 6;1310968;542
292;856972963RR0001;FONDATION DE LA PLACE DES ARTS;2012-08-31;Annexe 6;1305596;669
293;861887214RR0001;FONDATION LA RUE DES FEMMES/ HERSTREET FOUNDATION;2013-03-31;Annexe 6;1303965;705
294;132004375RR0001;FONDATION ÉTOILES D'OR WARWICK;2013-08-31;Annexe 6;1302626;337
295;863742185RR0001;FONDATION COMMUNAUTAIRE DE LANAUDIÈRE;2012-12-31;Annexe 6;1300640;718
296;118925981RR0001;FONDS DE DOTATION DU CENTRE HOSPITALIER JONQUIERE INC.;2013-03-31;Annexe 6;1289026;201
297;141440958RR0001;FONDATION DU MUSEE NATIONAL DES BEAUX-ARTS DU QUEBEC;2013-03-31;Annexe 6;1281365;416
298;889886040RR0001;FONDATION DE L'HOPITAL DE DOLBEAU INC;2013-08-31;Annexe 6;1241464;963
299;864448071RR0001;FONDATION GARNIERKIDS INC. / GARNIERKIDS FOUNDATION INC.;2012-12-31;Annexe 6;1241278;721
300;140830415RR0001;FONDATION SANTÉ BAIE-DES-CHALEURS;2013-03-31;Annexe 6;1227528;403
301;118922376RR0001;FONDATION DU CENTRE DE REFERENCE DU GRAND MONTREAL/INFORMATION AND REFERRAL CENTRE OF GREATER MONTREAL FOUNDATION;2013-03-31;Annexe 6;1226066;146
302;892566951RR0001;FONDATION DU COLLÈGE FRANÇOIS-XAVIER-GARNEAU;2013-06-30;Annexe 6;1217949;1063
303;119017002RR0001;LES PARTENAIRES DU CARDINAL / THE CARDINAL'S PARTNERS;2012-12-31;Annexe 6;1214162;246
304;140450081RR0001;FONDATION MÈRE PAUL-MARIE INC.;2012-12-31;Annexe 6;1198235;395
305;131475303RR0001;NOVA MONTREAL FOUNDATION - FONDATION NOVA MONTRÉAL;2013-03-31;Annexe 6;1195080;329
306;129199659RR0001;FONDATION DES POMPIERS DU QUEBEC POUR LES GRANDS BRULES;2013-03-31;Annexe 6;1193313;313
307;889948667RR0001;FONDATION DE LA CLINIQUE DE READAPTATION DE QUEBEC, INC.;2012-12-31;Annexe 6;1186939;967
308;888929783RR0001;FONDATION DU CENTRE DE SANTÉ ET DE SERVICES SOCIAUX DE TROIS-RIVIÈRES;2013-03-31;Annexe 6;1179737;927
309;136712114RR0001;FONDATION CANADIENNE DE LA VIDÉO RELIGIEUSE;2012-12-31;Annexe 6;1168474;373
310;877901363RR0001;FONDATION DU CÉGEP DE CHICOUTIMI;2013-06-30;Annexe 6;1165512;817
311;837657022RR0001;La Fondation au diapason soins palliatifs-Au Diapason Palliative Care Foundation;2013-03-31;Annexe 6;1162446;586
312;118921386RR0001;LA FONDATION DE LA SOCIETE VIE INTEGRATION APPRENTISSAGE POUR HANDICAPES V.I.A. INC.;2012-12-31;Annexe 6;1143507;118
313;118923259RR0001;FONDATION DU CENTRE DE SANTÉ ET DE SERVICES SOCIAUX DU HAUT-SAINT-MAURICE INC.;2013-03-31;Annexe 6;1140734;166
314;118921493RR0001;FONDATION DE L'HÔPITAL CHINOIS DE MONTRÉAL (1972);2013-03-31;Annexe 6;1140669;121
315;101835460RR0001;FONDATION DU CENTRE HOSPITALIER DE GASPÉ;2013-03-31;Annexe 6;1134808;10
316;118921550RR0001;FONDATION DE L'HOPITAL DE NOTRE-DAME-DE-FATIMA INC.;2012-12-31;Annexe 6;1133477;124
317;118923291RR0001;FONDATION DU CENTRE HOSPITALIER DE VERDUN;2012-12-31;Annexe 6;1133220;167
318;130918493RR0001;OEUVRE CHARITABLE DES CHEVALIERS DE COLOMB DU QUEBEC;2012-06-30;Annexe 6;1128627;324
319;829042159RR0001;Fonds Escale Notre-Dame;2012-12-31;Annexe 6;1124233;536
320;886602473RR0001;FONDATION DU CARREFOUR JEUNESSE-EMPLOI DE D'AUTRAY-JOLIETTE;2013-03-31;Annexe 6;1124100;872
321;890753346RR0001;LA FONDATION CLAUDE JUTRA;2013-06-30;Annexe 6;1123538;990
322;892670241RR0001;CITY HOUSE FOUNDATION-LA FONDATION CITY HOUSE;2013-06-30;Annexe 6;1122377;1066
323;890848146RR0001;FONDATION PÈRE LINDSAY;2012-12-31;Annexe 6;1117685;994
324;860071901RR0001;FONDATION JEUNESSE SOLEIL / SUN YOUTH ORGANIZATION FOUNDATION;2012-09-30;Annexe 6;1101931;690
325;132389537RR0001;FABRIQUE DE LA PAROISSE DE NOTRE DAME DE LA CONSOLATA ARCHIDIOCESE DE MONTREAL;2011-12-31;Annexe 6;1099578;347
326;118921287RR0001;FONDATION DE LA CATHEDRALE DE CHICOUTIMI INC.;2013-06-30;Annexe 6;1097950;116
327;119268233RR0001;TRAFALGAR ROSS FOUNDATION/FONDATION TRAFALGAR ROSS;2012-06-30;Annexe 6;1092982;269
328;892193962RR0001;FONDATION ROBERT LUSSIER;2013-08-31;Annexe 6;1090143;1049
329;119014819RR0001;L'ESCALE DE L'ESTRIE INC.;2013-03-31;Annexe 6;1088203;245
330;870517992RR0001;PARTAGE-ACTION DE L'OUEST-DE-L'ILE/WEST-ISLAND COMMUNITY SHARES;2013-03-31;Annexe 6;1085955;774
331;120524533RR0001;LA FONDATION DU COLLÈGE LAFLÈCHE INC.;2013-06-30;Annexe 6;1071608;275
332;887901247RR0001;FONDATION TREMBLANT;2012-12-31;Annexe 6;1060527;897
333;119153021RR0001;LES AMIS DU JARDIN BOTANIQUE DE MONTREAL;2013-08-31;Annexe 6;1052577;259
334;141713446RR0001;CENTRE NUHAB INC./ NUHAB CENTER INC.;2013-06-30;Annexe 6;1050878;421
335;105225718RR0001;THE LUCAS FOUNDATION - LA FONDATION LUCAS;2013-06-30;Annexe 6;1050820;49
336;890922396RR0001;FONDATION ALBERT ET MONIQUE BISSONNETTE POUR LA TERRE SAINTE;2012-12-31;Annexe 6;1050552;997
337;118924711RR0001;FONDATION POUR LES AÎNÉS DE L'OUTAOUAIS;2013-05-31;Annexe 6;1049678;184
338;847794989RR0001;Fondation concours musical international de Montréal;2013-06-30;Annexe 6;1045197;626
339;136913936RR0001;HADASSAH-WIZO CANADA FOUNDATION;2013-06-30;Annexe 6;1035579;374
340;888943263RR0001;FONDATION SERCAN;2013-06-30;Annexe 6;1031370;928
341;118974195RR0001;JEWISH CULTURAL ASSOCIATION OF MONTREAL ASSOCIATION CULTURELLE JUIVE DE MONTREAL;2012-12-31;Annexe 6;1027763;212
342;119014397RR0001;LES AMIS DU MUSEE FRANCOIS-PILOTE INC.;2012-12-31;Annexe 6;1022410;244
343;120839022RR0001;FONDATION DU CEGEP DE LA POCATIÈRE;2013-06-30;Annexe 6;1020716;284
344;118921873RR0001;FONDATION DE RECHERCHE EN ADMINISTRATION DE L UNIVERSITE DE SHERBROOKE F.R.A.U.S.;2013-01-31;Annexe 6;1019500;136
345;890664550RR0001;FONDATION CHAMPAGNAT INC;2013-10-31;Annexe 6;1009794;988
346;865809198RR0001;VASILIOS TSIOLIS FOUNDATION;2012-10-31;Annexe 6;1001875;729
347;818947699RR0001;Fondation 24h Tremblant;2013-06-30;Annexe 6;995505;492
348;103436564RR0001;MACKAY PROJECTS INC.-LES PROJETS MACKAY INC.;2012-11-30;Annexe 6;991705;45
349;119001428RR0001;LA FONDATION MGR GERARD-MARIE CODERRE;2012-08-31;Annexe 6;985472;232
350;120794813RR0001;FONDATION MAISON L'ALCÔVE;2012-10-31;Annexe 6;968966;281
351;118921089RR0001;FONDATION DU CENTRE DE RÉADAPTATION INTERVAL;2013-03-31;Annexe 6;956561;110
352;119001006RR0001;LA FONDATION DU PENSIONNAT DU SAINT NOM DE MARIE;2012-06-30;Annexe 6;931667;227
353;841176472RR0001;VALERO ENERGY FOUNDATION OF CANADA / FONDATION ÉNERGIE VALERO DU CANADA;2012-12-31;Annexe 6;931325;597
354;867942013RR0001;FONDATION DE L'ORATOIRE SAINT-JOSEPH DU MONT-ROYAL;2012-12-31;Annexe 6;929649;753
355;891784043RR0001;FONDATION DES AMIS DU PAVOIS;2013-03-31;Annexe 6;909316;1038
356;891024523RR0001;FONDATION CÉGEP JOHN ABBOTT COLLÈGE / CEGEP JOHN ABBOTT COLLEGE;2013-06-30;Annexe 6;899084;1005
357;832469670RR0001;FONDATION ROBERT DUTTON;2013-06-30;Annexe 6;885200;563
358;107392037RR0001;FONDATION SANTA CABRINI;2013-03-31;Annexe 6;874289;66
359;843907494RR0001;Fondation de L'Arche L'Étoile;2013-03-31;Annexe 6;873074;608
360;878106558RR0001;FONDATION MAISON CARPE DIEM;2012-12-31;Annexe 6;870451;820
361;119144186RR0001;SECOURS AUX AINES/ELDERAID;2012-12-31;Annexe 6;850164;256
362;875633810RR0001;THE PRIORY SCHOOL FOUNDATION INC./LA FONDATION DE L'ECOLE PRIORY INC.;2013-06-30;Annexe 6;844067;805
363;119001451RR0001;LA FONDATION PATRO DE JONQUIERE INC.;2013-03-31;Annexe 6;842652;234
364;118924026RR0001;FONDATION PATRO LE PREVOST INC.;2013-03-31;Annexe 6;840684;176
365;118842426RR0001;CENTRAIDE CENTRE-DU-QUEBEC INC.;2012-12-31;Annexe 6;838516;86
366;889907069RR0001;RECOURS DES SANS ABRI/HOMELESS RECOURSE;2012-12-31;Annexe 6;836737;964
367;892350042RR0001;FONDATION PAUL LEBOEUF;2013-03-31;Annexe 6;825469;1055
368;118936558RR0001;THE GAZETTE CHRISTMAS FUND/ FONDS DE NOEL DE LA GAZETTE;2013-03-31;Annexe 6;824889;208
369;136480175RR0001;FONDATION DE SANTÉ DES COLLINES/ DES COLLINES HEALTH FOUNDATION;2012-12-31;Annexe 6;823454;371
370;101836823RR0001;Fondation du Centre de réadaptation en dépendance de Montréal (Fondation CRDM) / Foundation for Montreal's addiction rehabilitation Center;2013-03-31;Annexe 6;793591;23
371;101835718RR0001;Fondation du Centre de Santé et de Services Sociaux du Granit;2012-12-31;Annexe 6;793150;15
372;897642146RR0001;FONDATION DU CENTRE HOSPITALIER DES LAURENTIDES ET CENTRE D'ACCUEIL ET DE READAPTATION DES HAUTES-VALLEES (CHDL/CARH-V);2012-12-31;Annexe 6;787178;1119
373;119000958RR0001;LA FONDATION DU LAC POUCE INC.;2012-11-30;Annexe 6;785991;224
374;820568681RR0001;Fondation de la Fédération des médecins spécialistes du Québec;2012-12-31;Annexe 6;773806;496
375;123920563RR0001;FONDATION DE L'HOPITAL JEAN-TALON;2013-03-31;Annexe 6;767791;293
376;130514532RR0001;LA FONDATION DU CENTRE HOSPITALIER RÉGIONAL DE SEPT-ÎLES INC;2012-12-31;Annexe 6;766462;320
377;888648268RR0001;LE FOND DE DÉVELOPPEMENT DU COLLÈGE JEAN-DE-BRÉBEUF;2012-12-31;Annexe 6;764135;916
378;136980604RR0001;FONDATION DE L'HOPITAL COMMUNAUTAIRE DU PONTIAC INC./THE PONTIAC COMMUNITY HOSPITAL FOUNDATION INC.;2013-03-31;Annexe 6;763997;375
379;118924844RR0001;FONDATION DES CAMPS ODYSSEE INC.;2013-09-30;Annexe 6;761444;186
380;131482341RR0001;LA FONDATION TRAVAIL SANS FRONTIERES INC.;2013-06-30;Annexe 6;757637;330
381;861339216RR0001;CORPORATION DE SOUTIEN DU CENTRE MARIA-CHAPDELAINE;2013-03-31;Annexe 6;756094;697
382;118923812RR0001;FONDATION LE COLLÈGE SAINT-CHARLES-GARNIER DE QUÉBEC;2013-06-30;Annexe 6;752179;175
383;127231397RR0001;Fondation des Centres d'hébergement et CLSC de Beauce;2013-03-31;Annexe 6;748769;305
384;893057588RR0001;FONDATION DU CLUB KIWANIS SAINT-LAURENT DE MONTRÉAL INC.;2012-09-30;Annexe 6;748532;1079
385;865969984RR0001;LA FONDATION DU CENTRE DE PREVENTION DU SUICIDE DE QUEBEC;2013-03-31;Annexe 6;721489;734
386;118924976RR0001;FONDATION ROBERT CLICHE POUR LA CONSERVATION DU PATRIMOINE DES BEAUCERONS;2013-10-31;Section D;719030;191
387;889367371RR0001;FONDATION QUÉBEC JEUNES;2012-12-31;Annexe 6;713666;946
388;118921048RR0001;FONDATION CLAUDE BRUNET FOUNDATION;2013-01-31;Annexe 6;706502;109
389;135671337RR0001;LA FONDATION HEBERGEMENT ST-AUGUSTIN;2013-03-31;Annexe 6;703911;367
390;132269655RR0001;FONDATION DES AVEUGLES DU QUÉBEC (F.A.Q.)/ QUEBEC FOUNDATION FOR THE BLIND (Q.F.B.);2012-08-31;Annexe 6;703826;345
391;860175736RR0001;FONDATION DE L'HÔPITAL D'ARGENTEUIL;2013-03-31;Annexe 6;701369;691
392;120590195RR0001;FONDATION DE LA JOC;2012-12-31;Annexe 6;693827;277
393;118842400RR0001;CENTRAIDE BAS ST-LAURENT;2013-03-31;Annexe 6;682673;85
394;887637155RR0001;LA FONDATION S E R V I R BOIS-FRANCS INC;2012-12-31;Annexe 6;677607;892
395;846758126RR0001;FONDATION DU CÉGEP DE L'OUTAOUAIS;2013-06-30;Annexe 6;677352;621
396;118922434RR0001;FONDATION DU CENTRE DE SANTÉ ET DE SERVICES SOCIAUX D'AHUNTSIC ET MONTREAL-NORD;2013-03-31;Annexe 6;671378;148
397;130533680RR0001;FONDATION JEANNE-MANCE;2012-12-31;Annexe 6;664522;321
398;130970932RR0001;"FONDATION ""POUR ENFANTS SEULEMENT""/""JUST FOR KIDS"" FOUNDATION";2012-12-31;Annexe 6;661012;325
399;101836526RR0001;FONDATION PHILIPPE CHABOT INC.;2013-03-31;Annexe 6;658193;19
400;126300029RR0001;FONDATION DE L'OPÉRA DE QUÉBEC;2012-06-30;Annexe 6;650251;301
401;865447999RR0001;Toujours Ensemble Foundation/La Fondation Toujours Ensemble;2013-04-30;Annexe 6;646709;726
402;124035643RR0001;CANADIAN FRIENDS OF TEL AVIV UNIVERSITY INC.- LES AMIS CANADIENS DE L'UNIVERSITE DE TEL AVIV, INC.;2012-09-30;Annexe 6;641693;294
403;868453127RR0001;ALAN WEBSTER REALMONT TRUST;2013-06-23;Annexe 6;641454;761
404;866175383RR0001;FONDATION DES CLUBS LIONS DU QUÉBEC;2013-06-30;Annexe 6;639930;738
405;118920420RR0001;FONDATION ABBE VIANNEY SAVARIA;2013-06-30;Annexe 6;638745;101
406;118835271RR0001;CANADIAN POLISH WELFARE FEDERATION INC. FÉDÉRATION CANADIENNE POLONAISE DU BIEN-ÊTRE INC.;2012-12-31;Annexe 6;636140;83
407;882918568RR0001;Fondation à Dieu va / To God Go Foundation;2012-12-31;Annexe 6;631351;840
408;868211145RR0001;FONDATION DE L'INSTITUT NAZARETH ET LOUIS-BRAILLE;2013-03-31;Annexe 6;630071;755
409;107391542RR0001;LA FONDATION COMMUNAUTAIRE CANADIENNE-ITALIENNE DU QUEBEC INC./CANADIAN-ITALIAN COMMUNITY FOUNDATION OF QUEBEC INC.;2012-12-31;Annexe 6;625345;60
410;831817465RR0001;Fondation Alzheimer de Québec;2013-03-31;Annexe 6;620765;560
411;868962523RR0001;KATIMAVIK FOUNDATION/FONDATION KATIMAVIK;2013-03-31;Annexe 6;616771;764
412;889097911RR0001;FONDATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU;2013-03-31;Annexe 6;613821;934
413;894529585RR0001;FONDATION DU CENTRE NORMAND LEVEILLE;2012-12-31;Annexe 6;610956;1101
414;132465824RR0001;FONDATION COLLÈGE-ANDRÉ-GRASSET;2012-12-31;Annexe 6;607607;348
415;118876622RR0001;CORPORATION DES LOISIRS DE STE-MARIE INC;2012-12-31;Section D;603327;95
416;833411473RR0001;ONEXONE FOUNDATION/FONDATION ONEXONE;2012-12-31;Annexe 6;598673;569
417;118876788RR0001;CORPORATION DU MOULIN LEGARE INC.;2012-12-31;Annexe 6;588652;96
418;890570062RR0001;FONDATION D'INSTITUT CANADIEN-POLONAIS DU BIEN-ETRE INC.;2013-03-31;Annexe 6;582922;983
419;118922046RR0001;FONDATION DES BENEFICIAIRES DES CHSLD DU BAS-RICHELIEU;2012-12-31;Annexe 6;570792;138
420;889105557RR0001;LA FONDATION DES BONNES OEUVRES DU MOUVEMENT KODIAK;2012-12-31;Annexe 6;568413;935
421;885296756RR0001;FONDATION DU CENTRE DE SANTÉ ET DE SERVICES SPCIAUX DE MANICOUAGAN;2012-12-31;Annexe 6;568089;855
422;118923002RR0001;FONDATION FRÈRE THÉODE INC.;2013-05-31;Annexe 6;566130;159
423;118921162RR0001;FONDATION DU CENTRE DE SANTÉ ET DE SERVICES SOCIAUX DE MASKINONGÉ;2013-03-31;Annexe 6;562450;114
424;118920479RR0001;FONDATION ALBERT LAPOINTE INC.;2013-03-31;Annexe 6;560889;102
425;118921915RR0001;FONDATION DES AMIS DE JACQUES CARTIER;2012-12-31;Annexe 6;560332;137
426;848753554RR0001;THE CANADIAN RAILROAD HISTORICAL ASSOCIATION FOUNDATION LA FONDATION DE L'ASSOCIATION CANADIENNE D'HISTOIRE FERROVIAIRE;2013-03-31;Annexe 6;558475;630
427;890985245RR0001;LA FONDATION DE L'ECOLE BUISSONNIERE INC.;2013-06-30;Annexe 6;557366;999
428;888066248RR0001;FONDATION DES AUBERGES DU COEUR DU QUÉBEC;2012-12-31;Annexe 6;555340;902
429;141083840RR0001;FONDATION DES SERVICES SANTE ET SOCIAUX DE PORTNEUF;2012-10-31;Annexe 6;552509;409
430;118923119RR0001;FONDATION G.M.R.;2013-03-31;Annexe 6;550116;161
431;890934847RR0001;FONDATION DU CSSS DE SAINT-LÉONARD ET SAINT-MICHEL;2012-12-31;Annexe 6;546816;998
432;806821955RR0001;FONDATION DES LOGIS ROSE-VIRGINIE;2012-12-31;Annexe 6;545830;454
433;107391666RR0001;FONDATION DU CÉGEP DE THETFORD;2013-06-30;Annexe 6;541041;61
434;130387277RR0001;CENTRAIDE DUPLESSIS INC;2012-12-31;Annexe 6;535621;319
435;899082838RR0001;FONDATION DES AMIS DU JEFFERY HALE / JEFFERY HALE FRIENDS FOUNDATION;2012-12-31;Annexe 6;533221;1130
436;891403545RR0001;LA FONDATION DES JUMELLES COUDÉ;2012-12-31;Section D;531676;1026
437;878248111RR0001;FONDATION DES VIOLONS DU ROY;2013-06-30;Annexe 6;522297;822
438;132097288RR0001;FONDATION DU CENTRE HOSPITALIER MONT-LAURIER;2012-12-31;Annexe 6;521252;340
439;892067778RR0001;Fondation de la Pointe-de-l'Île;2013-06-30;Annexe 6;508882;1048
440;864740170RR0001;FONDATION DE L'AIDE COMMUNAUTAIRE DE LENNOXVILLE ET DES ENVIRONS/LENNOXVILLE AND DISTRICT COMMUNITY AID FOUNDATION;2013-08-31;Annexe 6;508448;722
441;894468594RR0003;SUMMIT SCHOOL FOUNDATION/FONDATION ÉCOLE LE SOMMET;2013-06-30;Annexe 6;504403;1100
442;118796960RR0001;AUXILIAIRE DU CENTRE HOSPITALIER GERIATRIQUE MAIMONIDES AUXILIARY MAIMONIDES HOSPITAL GERIATIC CENTRE;2012-12-31;Annexe 6;501669;75
443;118920487RR0001;FONDATION ALINE LETENDRE;2013-08-31;Annexe 6;501382;103
